Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Non Use Code,Assessor Remarks,OPM remarks,Location
70557,2007,09/30/2008,Enfield,8 GORDON LN,153790.0,200000.0,0.76895,Single Family,Single Family,,,,
70635,2007,06/27/2008,Meriden,122 FOURTH ST,117730.0,65000.0,1.811230769,Single Family,Single Family,14 - Foreclosure,,,POINT (-72.81489 41.53639)
70682,2007,06/20/2008,West Hartford,11 FAWN BROOK,558100.0,700000.0,0.797285714,Single Family,Single Family,,,,POINT (-72.77702 41.80236)
70018,2007,10/29/2007,Suffield,432 SOUTH MAIN ST,250880.0,510000.0,0.491921569,Single Family,Single Family,,,,POINT (-72.65504 41.97039)
70207,2007,08/04/2008,Ellington,3 MAIN ST,1736380.0,510000.0,3.404666667,,,08 - Part Interest,1/2 INTEREST TO OTHER OWNER,,
70002,2007,11/08/2007,Franklin,NEW PARK AVE,123820.0,195000.0,0.634974359,,,,,,
79003,2007,10/01/2007,Haddam,222 SAYBROOK RD,310830.0,355700.0,0.873854372,Single Family,Single Family,,,,
70153,2007,07/01/2008,Suffield,18 BRAINTREE CT,90230.0,164900.0,0.547180109,Condo,Condo,,,,
70976,2007,08/20/2008,New Haven,19 NORTON ST,151970.0,75000.0,2.026266667,Three Family,Three Family,14 - Foreclosure,,,
70069,2007,07/31/2008,New Hartford,34 FREY RD,179270.0,320000.0,0.56021875,Single Family,Single Family,,,,POINT (-72.95302 41.85824)
70182,2007,03/14/2008,Wethersfield,27 NOTT ST,147300.0,367000.0,0.401362398,Single Family,Single Family,,,,
70391,2007,04/16/2008,Hamden,34 ROOSEVELT ST,141330.0,181000.0,0.780828729,Single Family,Single Family,,,,POINT (-72.92812 41.36285)
71046,2007,09/04/2008,New Haven,987 FOREST RD,354410.0,570000.0,0.62177193,Single Family,Single Family,,,,
70484,2007,07/18/2008,Newington,1 FISK DR,192880.0,289000.0,0.667404844,Single Family,Single Family,,,,
70610,2007,06/19/2008,Meriden,15 CARL ST,18270.0,5000.0,3.654,,,24 - Plottage,,,
70537,2007,06/13/2008,Hamden,940 STILL HILL RD,250390.0,340000.0,0.736441176,Single Family,Single Family,,,,
70062,2007,12/04/2007,North Haven,17 DOGWOOD RD,238210.0,425000.0,0.560494118,Single Family,Single Family,,,,
70005,2007,10/01/2007,Westport,165 CROSS HWY.,682300.0,500000.0,1.3646,Single Family,Single Family,08 - Part Interest,,,
70212,2007,09/29/2008,Old Saybrook,100 SANDY POINT RD #B11,229200.0,190000.0,1.206315789,Condo,Condo,08 - Part Interest,,,
70048,2007,10/22/2007,West Hartford,101 PRICE BLVD,151400.0,229000.0,0.661135371,Single Family,Single Family,,,,
70521,2007,08/01/2008,West Haven,610 MAIN ST,174580.0,239900.0,0.727719883,Single Family,Single Family,,,,
70076,2007,03/20/2008,Haddam,4 GATES WAY,163530.0,50515.0,3.237256261,Two Family,Two Family,08 - Part Interest,,,POINT (-72.49219 41.47013)
70502,2007,06/13/2008,Southington,218 BERLIN AVE,127050.0,187600.0,0.677238806,Single Family,Single Family,,,,POINT (-72.87104 41.59803)
70244,2007,01/08/2008,Hartford,1080-1088 BROAD ST,245067.0,1250000.0,0.1960536,,,25 - Other,UNINFORMED PURCHASER / OUT OF STATE SALE,,
70017,2007,10/09/2007,Seymour,75 BALANCE ROCK RD #20,98630.0,147000.0,0.670952381,Condo,Condo,,,,
70416,2007,07/01/2008,Groton,63 BURGESS PL,124530.0,60000.0,2.0755,Single Family,Single Family,08 - Part Interest,Sale of 1/3 interest,,
70048,2007,02/15/2008,Litchfield,221 WHEELER RD,107050.0,160000.0,0.6690625,Single Family,Single Family,,,,
70059,2007,10/23/2007,Meriden,545 SOUTH CURTIS ST,115700.0,170000.0,0.680588235,Single Family,Single Family,,,,
70018,2007,10/24/2007,North Haven,87 BAILEY RD,147420.0,206000.0,0.715631068,Single Family,Single Family,14 - Foreclosure,,,POINT (-72.86226 41.37704)
70081,2007,11/06/2007,Wallingford,117 JUDD SQUARE CONDO,43400.0,85000.0,0.510588235,Condo,Condo,,,,
70555,2007,09/04/2008,Shelton,413 CANOE BROOK,261520.0,357000.0,0.73254902,Condo,Condo,,,,POINT (-73.13168 41.29612)
70073,2007,07/01/2008,Woodbridge,1806 LITCHFIELD TPKE,287560.0,350000.0,0.8216,Single Family,Single Family,14 - Foreclosure,,,
70246,2007,05/01/2008,Wethersfield,59 MOUNTAIN LAUREL DR,56100.0,114000.0,0.492105263,Condo,Condo,,,,
70003,2007,10/10/2007,Deep River,77 SCENIC VIEW DR #6,117250.0,133500.0,0.878277154,Condo,Condo,,,,
70487,2007,04/07/2008,New Haven,377 LOMBARD ST,59710.0,120000.0,0.497583333,Condo,Condo,,,,POINT (-72.89785 41.31496)
70124,2007,04/24/2008,Colchester,59 PARK ROAD,154800.0,225000.0,0.688,Single Family,Single Family,,,,
70372,2007,01/04/2008,Norwalk,61 LEXINGTON AVE,258230.0,55620.0,4.642754405,Single Family,Single Family,08 - Part Interest,,,
70053,2007,11/20/2007,Cheshire,747 SOUTH MAIN ST,89870.0,205000.0,0.438390244,Condo,Condo,,ESTATE,,
70076,2007,03/11/2008,Mansfield,471 & 471B WARRENVILLE RD,200900.0,251715.0,0.798124863,Two Family,Two Family,14 - Foreclosure,,,
70137,2007,05/01/2008,Ellington,34 ELLINGTON AVE,170360.0,209900.0,0.811624583,Single Family,Single Family,,,,
70123,2007,07/01/2008,Derby,34 SUMMIT COMMONS,139790.0,215000.0,0.650186047,Condo,Condo,,,,
70362,2007,03/25/2008,Greenwich,7 SHELTER DR,1023680.0,1355000.0,0.755483395,Single Family,Single Family,,,,
70095,2007,12/24/2007,East Hampton,4 EAST HAYES RD.,153940.0,270000.0,0.570148148,Single Family,Single Family,07 - Change in Property,,,POINT (-72.50774 41.57167)
70777,2007,08/28/2008,Meriden,115 NEW HANOVER AVE,158840.0,101000.0,1.572673267,Four Family,Four Family,14 - Foreclosure,,,POINT (-72.81206 41.52577)
70398,2007,06/16/2008,Torrington,80 HEIGHTS DR,105700.0,205000.0,0.515609756,Single Family,Single Family,,,,
70030,2007,05/16/2008,Sharon,169 CEDAR RD,62200.0,83000.0,0.74939759,Single Family,Single Family,,"LOTS #69, 68, 86, 67",,
70609,2007,07/09/2008,Manchester,24 PROSPECT ST #29,64600.0,120000.0,0.538333333,Condo,Condo,,,,
70037,2007,12/14/2007,Thompson,49 KLONDIKE ST,95100.0,147000.0,0.646938776,Single Family,Single Family,,,,
70013,2007,12/27/2007,Willington,29 PINECREST RD,158130.0,290000.0,0.545275862,Single Family,Single Family,,,,
70024,2007,03/20/2008,Willington,37 LISKA RD,0.0,215000.0,0.0,Single Family,Single Family,14 - Foreclosure,,,
70367,2007,08/08/2008,Trumbull,18 MELROSE AVE,265100.0,352000.0,0.753125,Single Family,Single Family,,,,
70499,2007,05/20/2008,Greenwich,24 WOODDALE RD,1967910.0,2850000.0,0.690494737,Single Family,Single Family,,,,
70324,2007,02/25/2008,West Hartford,594 MOUNTAIN RD #D,169600.0,295000.0,0.574915254,Condo,Condo,,,,
70012,2007,10/04/2007,Shelton,29 HILLTOP DR,434140.0,500000.0,0.86828,Single Family,Single Family,,,,
70163,2007,12/26/2007,West Haven,391 WASHINGTON AVE,138670.0,97000.0,1.429587629,Single Family,Single Family,14 - Foreclosure,,,
70129,2007,11/19/2007,Manchester,269 H OAKLAND ST,92800.0,151000.0,0.614569536,Condo,Condo,,,,
70749,2007,08/19/2008,Greenwich,12 TINGUE ST,437010.0,452000.0,0.966836283,Single Family,Single Family,,,,
70211,2007,01/09/2008,Greenwich,295 SHORE RD,1473850.0,2650000.0,0.556169811,Single Family,Single Family,,,,
70106,2007,08/15/2008,Hebron,MARJORIE CIR,0.0,14000.0,0.0,,,06 - Portion of Property,,,
70167,2007,02/28/2008,Windsor,64 FARMSTEAD LN,167370.0,317000.0,0.527981073,Single Family,Single Family,,,,POINT (-72.67117 41.87936)
70499,2007,06/13/2008,Fairfield,255 HILLCREST RD,401730.0,585000.0,0.686717949,Single Family,Single Family,,,,
70272,2007,07/07/2008,Cheshire,59 WOODLAND DRIVE,180240.0,282500.0,0.638017699,Single Family,Single Family,,,,
70606,2007,08/01/2008,Southington,3 COOLIDGE ST,120260.0,209000.0,0.575406699,Single Family,Single Family,,,,
70080,2007,10/31/2007,Shelton,56 SUNSET DR,167860.0,257500.0,0.651883495,Single Family,Single Family,,,,POINT (-73.08972 41.29869)
70884,2007,07/17/2008,Norwalk,14 CROOKED TRAIL RD,505610.0,910000.0,0.555615385,Single Family,Single Family,,,,
71099,2007,09/19/2008,New Haven,75 MALTBY ST,85540.0,75000.0,1.140533333,,,01 - Family,,,
70306,2007,07/03/2008,Westport,152 NORTH AVE,1274400.0,2050000.0,0.621658537,Single Family,Single Family,07 - Change in Property,,,
70037,2007,11/16/2007,North Haven,320 MIDDLETOWN AVE #8-16,247100.0,399900.0,0.617904476,Condo,Condo,,,,
70350,2007,07/02/2008,Wethersfield,110 COLONEL CHESTER DR,283700.0,450000.0,0.630444444,Single Family,Single Family,,,,
70073,2007,01/15/2008,Old Saybrook,147 BOKUM RD,156200.0,240000.0,0.650833333,Single Family,Single Family,01 - Family,,,
70553,2007,09/29/2008,Enfield,37 LITCHFIELD AVE,152740.0,186000.0,0.821182796,Single Family,Single Family,,,,
70491,2007,08/22/2008,Enfield,34 OHEAR AVE,89670.0,60300.0,1.487064677,Single Family,Single Family,14 - Foreclosure,,,
70135,2007,12/04/2007,Wallingford,16 RIDGEWOOD CIRCLE,150710.0,180000.0,0.837277778,Single Family,Single Family,,ESTATE,,POINT (-72.84286 41.4789)
70461,2007,05/30/2008,Fairfield,75 SAMP MORTAR DR,275030.0,333000.0,0.825915916,Single Family,Single Family,,,,
70135,2007,06/25/2008,New Fairfield,8 CALUMET RD,249900.0,366000.0,0.682786885,Single Family,Single Family,,,,
70346,2007,02/19/2008,Hartford,749 WETHERSFIELD AVE,213385.0,358500.0,0.595216179,,,08 - Part Interest,,,
70202,2007,07/28/2008,Monroe,108 FLINT RIDGE RD,179970.0,315000.0,0.571333333,Single Family,Single Family,,,,
70249,2007,06/02/2008,Westport,243 STURGES HWY,664400.0,800000.0,0.8305,Single Family,Single Family,,,,
70302,2007,02/26/2008,Manchester,2-4 OAK FOREST DR,116100.0,194000.0,0.598453608,Condo,Condo,,,,
70006,2007,11/21/2007,Willington,56 BAXTER RD,148890.0,273250.0,0.544885636,Single Family,Single Family,,,,
70265,2007,02/01/2008,Greenwich,27 VALLEYWOOD RD,831040.0,1250000.0,0.664832,Single Family,Single Family,,,,
70104,2007,11/06/2007,Stratford,728 HUNTINGTON RD,164010.0,19000.0,8.632105263,Single Family,Single Family,08 - Part Interest,,,
70214,2007,02/11/2008,Wallingford,24 MOHAWK DR,151550.0,215000.0,0.704883721,Single Family,Single Family,,,,
70300,2007,01/15/2008,New Haven,22 CLAY ST,164500.0,180000.0,0.913888889,Three Family,Three Family,01 - Family,,,
70218,2007,07/09/2008,Darien,7 FOX HILL LN,1033620.0,1800000.0,0.574233333,Single Family,Single Family,,,,
70296,2007,07/28/2008,Westport,8 CACCAMO LN EXT,1335700.0,2200000.0,0.607136364,Single Family,Single Family,,,,
70410,2007,06/23/2008,Torrington,334 MOUNTAIN LAUREL LN,135000.0,215000.0,0.627906977,Single Family,Single Family,,,,POINT (-73.06431 41.85934)
70484,2007,08/15/2008,Enfield,401 ASHMEAD COMMONS,96320.0,150500.0,0.64,Condo,Condo,,,,
70077,2007,11/26/2007,Windsor,56 ALDEN RD,160650.0,280000.0,0.57375,Single Family,Single Family,,,,
70682,2007,06/04/2008,New Haven,120 EDWARDS ST,271320.0,297500.0,0.912,Three Family,Three Family,,,,POINT (-72.91346 41.3176)
70074,2007,01/31/2008,Stafford,133 CHESTNUT HILL RD,164850.0,221000.0,0.745927602,Single Family,Single Family,,,,
70174,2007,12/03/2007,Milford,321 WEST RIVER ST,196730.0,207500.0,0.948096386,Single Family,Single Family,25 - Other,CUSTODIAL SALE,,POINT (-73.0616 41.23478)
70108,2007,07/03/2008,Woodstock,236 JOY RD,172200.0,285000.0,0.604210526,Single Family,Single Family,,,,
70350,2007,08/19/2008,Trumbull,81 SKYVIEW DR,280700.0,425000.0,0.660470588,Single Family,Single Family,,,,
70076,2007,12/21/2007,Clinton,117 OLD POST RD,183300.0,255000.0,0.718823529,Single Family,Single Family,,,,
70037,2007,04/07/2008,Columbia,7 HOMESTEAD LN,312600.0,369000.0,0.847154472,Single Family,Single Family,14 - Foreclosure,,,
70743,2007,09/23/2008,Stratford,425 HILLTOP DR,199850.0,302000.0,0.661754967,Single Family,Single Family,,,,POINT (-73.12804 41.22242)
70213,2007,01/09/2008,Greenwich,84 SOUTH WATER ST,3590440.0,2800000.0,1.2823,,,25 - Other,CONTAMINATED SITE,,
70347,2007,02/05/2008,West Hartford,51 SKY VIEW DR #3,91000.0,140000.0,0.65,Condo,Condo,,,,
70113,2007,11/15/2007,West Hartford,1190 FARMINGTON AVE,240700.0,382000.0,0.630104712,Single Family,Single Family,,,,POINT (-72.76201 41.75598)
70564,2007,09/16/2008,Wallingford,28 PROMONTORY DR,315980.0,420000.0,0.752333333,Single Family,Single Family,,,,POINT (-72.78068 41.47984)
70969,2007,09/02/2008,West Hartford,12 KNOLLWOOD RD,146300.0,255000.0,0.57372549,Single Family,Single Family,,,,
70414,2007,06/04/2008,West Haven,89 COLEMAN ST #514,42770.0,124000.0,0.344919355,Condo,Condo,25 - Other,INCORRECT ASSESSMENT - CORRECTED FOR 2008 GL,,
70047,2007,11/02/2007,Windsor,29 BECKER CIR,89460.0,189000.0,0.473333333,Single Family,Single Family,,,,POINT (-72.66014 41.81067)
70473,2007,03/19/2008,Norwalk,21 AMBLER DR,212100.0,355000.0,0.597464789,Single Family,Single Family,,,,
70025,2007,06/24/2008,Morris,90 EAST ST,351330.0,460000.0,0.76376087,Single Family,Single Family,14 - Foreclosure,,,
70987,2007,08/19/2008,Norwalk,26 HEMLOCK PL,229040.0,500000.0,0.45808,Three Family,Three Family,24 - Plottage,"BULK SALE W/ 71005, 71006, 71007",,POINT (-73.4212 41.09035)
70039,2007,10/17/2007,Shelton,4 MEETING HOUSE LN,231630.0,345000.0,0.671391304,Condo,Condo,,,,
70425,2007,06/30/2008,Norwich,20 CAULKINS RD,145000.0,236000.0,0.61440678,Single Family,Single Family,,,,
70606,2007,06/02/2008,West Hartford,129 BAINBRIDGE RD,216700.0,320000.0,0.6771875,Single Family,Single Family,,,,
70031,2007,10/04/2007,New Haven,334 BLAKE ST,273700.0,430000.0,0.636511628,,,,,,
70043,2007,11/16/2007,Montville,339 OXOBOXO DAM RD,238340.0,380000.0,0.627210526,Single Family,Single Family,,VALID SALE,,
70041,2007,11/20/2007,North Haven,121 BLAKESLEE AVE,177170.0,255000.0,0.694784314,Single Family,Single Family,,,,
70017,2007,10/11/2007,East Haven,128 BURR ST,132150.0,150000.0,0.881,Single Family,Single Family,,AKA 398 BURR ST,,
70062,2007,03/17/2008,North Branford,9 ROBIN LN,169750.0,259000.0,0.655405405,Single Family,Single Family,,,,
79118,2007,11/13/2007,Manchester,39 CAMBRIDGE ST,116200.0,169000.0,0.687573964,Single Family,Single Family,,,,
70043,2007,11/20/2007,New Fairfield,3 BOGUS HILL RD,172300.0,200000.0,0.8615,Single Family,Single Family,,,,
70204,2007,08/01/2008,Ellington,23 CHERRYWOOD DR,247790.0,355000.0,0.698,Single Family,Single Family,,,,
70467,2007,05/02/2008,Milford,7 SEASIDE CT,180540.0,230500.0,0.783253796,Single Family,Single Family,,,,
70650,2007,05/28/2008,New Haven,47 MONROE ST,73570.0,30000.0,2.452333333,Single Family,Single Family,25 - Other,BELOW MARKET,,
70889,2007,08/07/2008,West Hartford,190 PENN DR,231900.0,332000.0,0.698493976,Single Family,Single Family,,,,
70487,2007,07/31/2008,Wallingford,22 HERITAGE WOODS,102130.0,160000.0,0.6383125,Condo,Condo,,,,
70142,2007,12/04/2007,Fairfield,"70,80&87 PATRICIA CIR",743680.0,760000.0,0.978526316,,,25 - Other,,,
70116,2007,09/15/2008,Hebron,42 GRISWOLD LN,86770.0,454900.0,0.190745219,Single Family,Single Family,07 - Change in Property,,,POINT (-72.35881 41.63118)
70701,2007,08/12/2008,Hamden,56 KNOLL DR,187390.0,280000.0,0.66925,Single Family,Single Family,,,,
70303,2007,05/02/2008,Enfield,24 BRIGHT ST,133700.0,175000.0,0.764,Single Family,Single Family,,,,
70489,2007,04/17/2008,West Hartford,777 PROSPECT AVE #A6,266400.0,408000.0,0.652941176,Condo,Condo,,,,
71029,2007,09/16/2008,West Hartford,1265 NORTH MAIN ST,187700.0,282500.0,0.664424779,Single Family,Single Family,,,,
70041,2007,10/01/2007,Wethersfield,71 CLARKRIDGE ROAD,153100.0,289900.0,0.528113142,Single Family,Single Family,,,,POINT (-72.6772 41.69001)
70223,2007,06/30/2008,Plainville,21 DALLAS AVE,169820.0,215000.0,0.789860465,Single Family,Single Family,,,,POINT (-72.85031 41.66899)
70116,2007,11/21/2007,Hartford,21-23 SOUTH WHITNEY ST,45171.0,252500.0,0.17889505,Two Family,Two Family,,,,
70179,2007,01/02/2008,Wallingford,18 LAUREL DR,156240.0,280000.0,0.558,Single Family,Single Family,,,,
70054,2007,11/08/2007,Windsor,770 MATIANUCK AVE,146930.0,285000.0,0.51554386,Single Family,Single Family,,,,POINT (-72.67345 41.82967)
70542,2007,09/02/2008,Wallingford,84 SAW MILL DR,237300.0,363900.0,0.652102226,Single Family,Single Family,,,,POINT (-72.81099 41.43218)
70020,2007,01/02/2008,Deep River,536 WINTHROP RD,156170.0,250000.0,0.62468,Single Family,Single Family,,,,
70325,2007,03/11/2008,Manchester,105 WEST ST,181300.0,111850.0,1.620920876,Two Family,Two Family,08 - Part Interest,,,
70114,2007,04/04/2008,Colchester,16 WALL ST.,258600.0,375000.0,0.6896,,,,,,
70106,2007,04/30/2008,Suffield,438 EAST ST SOUTH,142590.0,250000.0,0.57036,Single Family,Single Family,,,,
71054,2007,09/08/2008,New Haven,1 FRONT ST #102,86450.0,182000.0,0.475,Condo,Condo,,,,
70495,2007,04/25/2008,Hartford,20-22 GRAFTON ST,19321.0,270000.0,0.071559259,Two Family,Two Family,25 - Other,99 YR RESTRICTIVE COVENANTS,,POINT (-72.7004 41.74335)
70290,2007,01/08/2008,New Haven,772 RUSSELL ST,138320.0,213500.0,0.647868852,Single Family,Single Family,,,,
70260,2007,05/06/2008,Trumbull,37 DRIFTWOOD LN,439300.0,575000.0,0.764,Single Family,Single Family,,,,
70106,2007,03/18/2008,Oxford,28 ANCIENT HWY,312710.0,301000.0,1.038903654,Single Family,Single Family,14 - Foreclosure,,,POINT (-73.13182 41.42861)
70033,2007,11/30/2007,Monroe,5 CASTLEWOOD DR,107114.0,153021.0,0.699995425,Condo,Condo,25 - Other,AFFORDABLE HOUSING,,
70747,2007,08/27/2008,Milford,200-212 POINT BEACH DR,139490.0,5000.0,27.898,Condo,Condo,06 - Portion of Property,,,
70046,2007,07/09/2008,Lisbon,35 CLUB HOUSE RD,124250.0,189900.0,0.654291732,Single Family,Single Family,,,,
70529,2007,05/30/2008,Greenwich,42 CENTER DR,681940.0,1040000.0,0.655711538,Single Family,Single Family,,,,
70763,2007,07/02/2008,West Hartford,33 LEXINGTON RD,266400.0,440000.0,0.605454545,Single Family,Single Family,,,,
70142,2007,03/14/2008,Cheshire,311 SOUTH MAIN ST,230310.0,181512.0,1.268841729,,,08 - Part Interest,,,
70141,2007,06/13/2008,Stafford,355 EAST ST,118440.0,161457.0,0.733569929,Single Family,Single Family,14 - Foreclosure,,,
70114,2007,12/24/2007,Windsor,770 BLOOMFIELD AVE,1440810.0,2010000.0,0.716820896,,,,,,
70912,2007,08/01/2008,New Haven,1423 QUINNIPIAC AVE #905,106890.0,138000.0,0.774565217,Condo,Condo,,,,
70123,2007,07/16/2008,Haddam,5 LAKE AVE,136190.0,240000.0,0.567458333,Single Family,Single Family,,,,
70063,2007,07/31/2008,Middlefield,14 POND MEADOW PL,394200.0,536000.0,0.735447761,Single Family,Single Family,,,,
70135,2007,01/16/2008,Trumbull,5766 MAIN ST,267700.0,358000.0,0.747765363,Single Family,Single Family,,ESTATE,,
70387,2007,05/01/2008,Southington,182 MILLER FARM RD,279860.0,385400.0,0.726154645,Single Family,Single Family,01 - Family,,,
70058,2007,11/15/2007,New Milford,45 BOXWOOD LN,386750.0,580000.0,0.666810345,Single Family,Single Family,,,,
70547,2007,06/05/2008,Milford,58 SHELTER COVE RD,346830.0,465000.0,0.745870968,Single Family,Single Family,,,,POINT (-73.04692 41.21827)
70128,2007,12/03/2007,Wallingford,530 CENTER ST. #A-7,113330.0,209900.0,0.539923773,Condo,Condo,07 - Change in Property,NEW FOR 10/01/2007,,
70204,2007,01/22/2008,Torrington,345 BRIGHTWOOD AVE,85100.0,85000.0,1.001176471,Two Family,Two Family,25 - Other,ASSESS > SALE,,POINT (-73.11618 41.8135)
70366,2007,04/29/2008,Southington,86 DOGWOOD DR,184940.0,256000.0,0.722421875,Single Family,Single Family,,,,
70116,2007,11/16/2007,Shelton,9 BIRCH ST,123620.0,310000.0,0.398774194,Single Family,Single Family,07 - Change in Property,,,
70874,2007,07/23/2008,New Haven,39 LILAC ST,92330.0,183000.0,0.504535519,Single Family,Single Family,,,,
70232,2007,08/11/2008,Windsor Locks,10 POPLAR ST,115600.0,162000.0,0.713580247,Single Family,Single Family,14 - Foreclosure,,,
70020,2007,10/10/2007,West Hartford,108 BEVERLY RD,179500.0,278000.0,0.645683453,Two Family,Two Family,,,,POINT (-72.72115 41.75875)
70115,2007,11/30/2007,Norwich,10 ROCKWELL ST,127000.0,235000.0,0.540425532,Single Family,Single Family,,,,POINT (-72.07986 41.53428)
70280,2007,01/16/2008,Hartford,51 MARGARITA DR,26494.0,127000.0,0.208614173,Single Family,Single Family,,,,
70433,2007,07/14/2008,Enfield,17 SUMMER ST,137900.0,149900.0,0.919946631,Single Family,Single Family,14 - Foreclosure,,,
70070,2007,11/06/2007,Hamden,20 MUELLER DR,149030.0,210000.0,0.709666667,Single Family,Single Family,,,,
70313,2007,04/01/2008,West Haven,26 ANDREWS ST,161910.0,222000.0,0.729324324,Single Family,Single Family,,,,POINT (-72.96424 41.2926)
70027,2007,10/03/2007,Southington,1038 OLD TURNPIKE RD,145950.0,201000.0,0.726119403,Single Family,Single Family,,,,
70304,2007,02/22/2008,Stratford,707 HAWLEY LN,861000.0,296000.0,2.908783784,Condo,Condo,06 - Portion of Property,,,POINT (-73.14643 41.23635)
70152,2007,03/03/2008,East Hampton,708 D LAKE VISTA DRIVE,109470.0,186000.0,0.588548387,Condo,Condo,,,,
70649,2007,07/21/2008,Stratford,10-12 PARKWAY DR,227920.0,325000.0,0.701292308,Two Family,Two Family,,,,
70389,2007,04/16/2008,Fairfield,186 STERLING ST,247310.0,385000.0,0.642363636,Single Family,Single Family,,,,
